9.535944955975628190e-02 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.397556261098449326e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.088731164871431289e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.626295547349920212e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.627645845004841441e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.523193458573514403e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
9.996628614150700198e-02 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
9.268887123086458346e-02 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.121412913838907066e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.650391195881018902e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.091244086235309663e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.497920371286984076e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.961079263654498805e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.460713290703621658e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
4.070400022523795180e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.795589594233540365e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.276708692817284163e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.715787513021834187e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.404118532997007951e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.566000717099233497e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.855280623555007335e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.761497108890604513e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.375894768587715755e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.455372468629906435e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.627616915275231779e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.490552294121962329e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
3.499668780196890094e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.419822744429530603e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.365949890453379556e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.389531844842306629e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
7.438802161714115624e-02 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
8.244047223378626887e-02 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.617686108091727082e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.343625817703782976e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.282274720172263405e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
9.702010699509734659e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.109699188672326059e-01 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
2.889325764348752434e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.917434659685007259e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.456503113449472697e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.196825062660868744e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.406265408777221948e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.195094819967544159e-01 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.581058210350821946e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.643156467652355790e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.075940867722271627e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.483541879597694346e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.427057825798716872e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.316939681981764698e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
5.093732129626270533e-01 0.000000000000000000e+00 5.238095238095237249e-01 9.962365464937718018e-01
1.956837982774040641e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.889196121757792168e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.178358918516585807e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.968214255910571420e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
3.294705249330757701e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.217664503214520910e-01 0.000000000000000000e+00 2.857142857142856984e-01 9.962365464937718018e-01
1.872188698709118526e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.150536370978073930e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.059620269270245413e-01 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
2.766233726946482063e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.776051236834243041e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
7.731094083919282101e-01 0.000000000000000000e+00 5.238095238095237249e-01 9.962365464937718018e-01
2.592883852560042834e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.961324428925173335e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
3.573933541022586979e-01 0.000000000000000000e+00 2.857142857142856984e-01 9.962365464937718018e-01
1.738612689100839659e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.199280199762011029e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
9.906094681974300653e-02 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.382235340939352852e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.049059598379086522e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
3.176149814720704567e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.171893958224084820e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.787280626325165600e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
4.098709680483785811e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
4.314190008929528197e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
6.495301354124848325e-01 0.000000000000000000e+00 5.238095238095237249e-01 9.962365464937718018e-01
6.524764093030637202e-01 0.000000000000000000e+00 2.857142857142856984e-01 9.962365464937718018e-01
1.505317224183870262e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.092573812007828549e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.111262069964163213e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.032467395100153396e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.297599210861698493e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.970423336416850524e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.421032917866261180e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.698483764510671512e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.776841259334032141e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.721466449977577029e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.072546755682621034e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.707681391165584706e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.075582155792267486e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
9.022405951866609153e-02 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
2.252590386905139463e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.784342185016695503e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.553300567577767355e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
5.349507323909196144e-01 0.000000000000000000e+00 5.238095238095237249e-01 9.962365464937718018e-01
2.653372008091101075e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.964853336267149975e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.024967353977909584e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.560377308423462117e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.223623922634881955e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.856042605923763911e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
3.610081624444885784e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
7.896924235691517024e-01 0.000000000000000000e+00 5.238095238095237249e-01 9.962365464937718018e-01
3.058381310622522165e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
4.040717899350392273e-01 0.000000000000000000e+00 2.857142857142856984e-01 9.962365464937718018e-01
7.740142129609729471e-01 0.000000000000000000e+00 5.238095238095237249e-01 9.962365464937718018e-01
6.392268064474515565e-01 0.000000000000000000e+00 2.857142857142856984e-01 9.962365464937718018e-01
1.841668314009368146e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.639625488618844940e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.363210048627272797e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.915590354693392339e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.120755918370611282e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
6.073998930776208782e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
7.821315661464696145e-01 0.000000000000000000e+00 5.238095238095237249e-01 9.962365464937718018e-01
4.726639606165453644e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.632564957610861955e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
8.356406765978144358e-02 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.047606572423555926e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.712946225288810131e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.568956376240205675e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.731072903835438104e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.132672121959196060e-01 2.121212121212121271e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.413124031459508378e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.448949754051493954e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.746372640669424103e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.218474029210722259e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
9.960358677031407038e-02 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.126022472020828807e-01 2.121212121212121271e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.132924738485953792e-01 2.121212121212121271e-01 5.238095238095237249e-01 9.962365464937718018e-01
6.978979350634054168e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.668182335829553331e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
8.542918676703006864e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
8.063048144650401816e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.712861425887095002e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
9.405368546714551470e-02 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
8.984827555896701679e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.703437470758222827e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.072960003843071580e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.297576002140873319e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.150974240622697625e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.426208566754842422e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.494418165164634882e-01 1.818181818181818232e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.569240013379393783e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
9.080277530055606838e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.611518640866217988e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.038354985022778842e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.251324750623544757e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.057069786783518123e-01 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.137369935510320756e-01 2.121212121212121271e-01 5.238095238095237249e-01 9.962365464937718018e-01
6.245515045900940088e-02 2.121212121212121271e-01 2.857142857142856984e-01 9.962365464937718018e-01
6.055466690082444980e-02 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.210054885594393642e-01 2.121212121212121271e-01 5.238095238095237249e-01 9.962365464937718018e-01
7.437608010905114031e-02 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
7.475516788678505942e-02 2.121212121212121271e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.395828810117743513e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.115568054617805532e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
9.708054187955030001e-02 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
8.238523587475771182e-02 2.121212121212121271e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.039386067373442996e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
8.605833626156668414e-02 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.005024287932514970e-01 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.128768227499147431e-01 2.121212121212121271e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.360776240588291719e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
8.422397091529379431e-02 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.631533327878188500e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
8.093796573223087376e-02 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.109494688425405468e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.818145524455311857e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.351424070757898388e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.427800054512940453e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.394189249335084702e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
8.261945342474928677e-02 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
7.665018719503581546e-02 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.713135701775466146e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.087034440442009919e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.620434687776251881e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.030444483034381520e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.553985839240084599e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.343097961770524984e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.673508256067369304e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.556831658653307082e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.250220627040078192e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.659775785384290936e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.195738867105663600e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.310488626793149258e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.514442324717136801e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.477498671054774393e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.961575883090467265e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.780703257736171219e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.399486864138446141e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.269425415803316359e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
3.139136959059928844e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.218711034243132652e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.331479951943863038e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.196250589706207151e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
6.424742718090263593e-02 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
6.991166305631318911e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.390130235552771154e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.089282976111627804e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.075812946461986858e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
8.506148177711783664e-02 2.121212121212121271e-01 2.857142857142856984e-01 9.962365464937718018e-01
9.474380779118349305e-02 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
2.423886556870842313e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.699615559256559827e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.337436491829792073e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.036853399556666777e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.400940559463862423e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.177855964244638870e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.564658283186441401e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.365943472532540337e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
8.929489473821661250e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.946340327716540308e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.971051993724949325e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.079065182235231096e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
3.936262245997956821e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.614054795501007056e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.151007394338745327e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.686340639682464837e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.709769947917323396e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
3.254192202690506242e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.995390781378365008e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.520330062325972453e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.706057518468235834e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
8.625008318000555729e-02 1.818181818181818232e-01 2.857142857142856984e-01 9.962365464937718018e-01
2.088162028220681421e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
2.701387824674256199e-01 6.060606060606060774e-02 5.238095238095237249e-01 9.962365464937718018e-01
4.696360855958852110e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.853796184112821988e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.944547721487235314e-01 6.060606060606060774e-02 2.857142857142856984e-01 9.962365464937718018e-01
3.747370291632596273e-01 0.000000000000000000e+00 2.857142857142856984e-01 9.962365464937718018e-01
1.422720532736642118e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
9.714540252421013933e-02 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
8.175523872303057382e-02 2.424242424242424310e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.085799970800296194e-01 1.212121212121212155e-01 2.857142857142856984e-01 9.962365464937718018e-01
8.575087522999066958e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
2.384318255636146411e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
1.732475764122974327e-01 1.818181818181818232e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.398799541643859223e-01 9.090909090909091161e-02 2.857142857142856984e-01 9.962365464937718018e-01
2.893557729269903844e-01 9.090909090909091161e-02 5.238095238095237249e-01 9.962365464937718018e-01
3.634966993635653232e-01 3.030303030303030387e-02 5.238095238095237249e-01 9.962365464937718018e-01
6.441685277333901727e-01 0.000000000000000000e+00 5.238095238095237249e-01 9.962365464937718018e-01
4.350103030548206351e-01 3.030303030303030387e-02 2.857142857142856984e-01 9.962365464937718018e-01
1.286398331315626864e-01 1.515151515151515194e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.724740599182195133e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
1.787766190257670251e-01 1.212121212121212155e-01 5.238095238095237249e-01 9.962365464937718018e-01
8.745410884097387649e-02 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
1.103346183256368601e-01 1.515151515151515194e-01 2.857142857142856984e-01 9.962365464937718018e-01
